ID,HTML
16807,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Felheart Shoulder Pads</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Cloth</th></tr></tbody></table>76 Armor<br>+12 Intellect<br>+21 Stamina<br>+7 Shadow Resistance<br>Durability 60 / 60<br>Classes: Warlock<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=9345" class="q2">Increases damage and healing done by magical spells and effects by up to 16.</a></span><br><span class="q"><a href="?itemset=203" class="q">Felheart Raiment</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16806">Felheart Belt</a></span><br><span><a href="?item=16804">Felheart Bracers</a></span><br><span><a href="?item=16805">Felheart Gloves</a></span><br><span><a href="?item=16810">Felheart Pants</a></span><br><span><a href="?item=16809">Felheart Robes</a></span><br><span><a href="?item=16807">Felheart Shoulder Pads</a></span><br><span><a href="?item=16808">Felheart Horns</a></span><br><span><a href="?item=16803">Felheart Slippers</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23554">Health or Mana gained from Drain Life and Drain Mana increased by 15%.</a></span><br><span>(5) Set: <a href="?spell=21741">Your pet gains 15 stamina and 100 spell resistance against all schools of magic.</a></span><br><span>(8) Set: <a href="?spell=23553">Mana cost of Shadow spells reduced by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
81262,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Core Forged Helmet</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Head</td><th>Plate</th></tr></tbody></table>600 Armor<br>+34 Stamina<br>+14 Fire Resistance<br>+10 Shadow Resistance<br>Durability 100 / 100<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=9343" class="q2">Increases damage and healing done by magical spells and effects by up to 14.</a></span><br><span class="q2">Equip: <a href="?spell=13384" class="q2">Increased Defense +6.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16814,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Pants of Prophecy</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Legs</td><th>Cloth</th></tr></tbody></table>89 Armor<br>+24 Intellect<br>+20 Spirit<br>+18 Stamina<br>+10 Shadow Resistance<br>Durability 75 / 75<br>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21626" class="q2">Restores 6 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=9417" class="q2">Increases damage and healing done by magical spells and effects by up to 12.</a></span><br><span class="q2">Equip: <a href="?spell=7679" class="q2">Increases healing done by spells and effects by up to 11.</a></span><br><span class="q"><a href="?itemset=202" class="q">Vestments of Prophecy</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16811">Boots of Prophecy</a></span><br><span><a href="?item=16813">Circlet of Prophecy</a></span><br><span><a href="?item=16817">Girdle of Prophecy</a></span><br><span><a href="?item=16812">Gloves of Prophecy</a></span><br><span><a href="?item=16814">Pants of Prophecy</a></span><br><span><a href="?item=16816">Mantle of Prophecy</a></span><br><span><a href="?item=16815">Robes of Prophecy</a></span><br><span><a href="?item=16819">Vambraces of Prophecy</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21973">-100 sec to the casting time of your Flash Heal spell.</a></span><br><span>(5) Set: <a href="?spell=21092">Improves your chance to get a critical strike with Holy spells by 2%.</a></span><br><span>(8) Set: <a href="?spell=23550">Increases your chance of a critical hit with Prayer of Healing by 25%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16823,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Nightslayer Shoulder Pads</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Leather</th></tr></tbody></table>150 Armor<br>+26 Agility<br>+12 Stamina<br>+3 Strength<br>+7 Shadow Resistance<br>Durability 70 / 70<br>Classes: Rogue<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15464" class="q2">Improves your chance to hit by 1%.</a></span><br><span class="q"><a href="?itemset=204" class="q">Nightslayer Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16827">Nightslayer Belt</a></span><br><span><a href="?item=16824">Nightslayer Boots</a></span><br><span><a href="?item=16825">Nightslayer Bracelets</a></span><br><span><a href="?item=16820">Nightslayer Chestpiece</a></span><br><span><a href="?item=16821">Nightslayer Cover</a></span><br><span><a href="?item=16826">Nightslayer Gloves</a></span><br><span><a href="?item=16822">Nightslayer Pants</a></span><br><span><a href="?item=16823">Nightslayer Shoulder Pads</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21874">Reduces the cooldown of your Vanish ability by 30000 sec.</a></span><br><span>(5) Set: <a href="?spell=21975">Increases your maximum Energy by 10.</a></span><br><span>(8) Set: <a href="?spell=23582">Heals the rogue for 500 when Vanish is performed.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18816,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Perdition's Blade</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>One-hand</td><th>Dagger</th></tr></tbody></table><table width="100%"><tbody><tr><td>73 - 137  Damage</td><th>Speed 1.80</th></tr></tbody></table>(58.3 damage per second)<br>Durability 75 / 75<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Chance on hit: <a href="?spell=23267" class="q2">Blasts a target for 40 to 57 Fire damage.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18703,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Ancient Petrified Leaf</b><br>Binds when picked up<br>Unique<br><a class="q1" href="?quest=7632">This Item Begins a Quest</a><br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q">"A very large petrified leaf."</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17082,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Shard of the Flame</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Trinket</td><th></th></tr></tbody></table>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23210" class="q2">Restores 16 health per 5 sec.</a></span><br><span class="q"><a href="?itemset=241" class="q">Shard of the Gods</a> (0/2)</span><div class="q0 indent"><span><a href="?item=17082">Shard of the Flame</a></span><br><span><a href="?item=17064">Shard of the Scale</a></span><br></div><span class="q0"><span class="q0"><span>(2) Set: <a href="?spell=18681">+10 All Resistances.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18821,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Quick Strike Ring</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Finger</td><th></th></tr></tbody></table>+8 Stamina<br>+5 Strength<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=9336" class="q2">+30 Attack Power.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17204,<table><tbody><tr><td><table><tbody><tr><td><b class="q5">Eye of Sulfuras</b><br>Binds when picked up<table width="100%"><tbody><tr><td></td></tr></tbody></table></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Use: <a href="?spell=21160" class="q2">The Eye of Sulfuras can be combined with the Sulfuron Hammer to create Sulfuras, legendary hammer of Ragnaros.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18646,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">The Eye of Divinity</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Trinket</td><th></th></tr></tbody></table>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q">"You can see movement when you peer into the Eye."</span><br><span class="q2">&lt;Right Click To Read&gt;</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16802,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Arcanist Belt</b><br>Binds when equipped<table width="100%"><tbody><tr><td>Waist</td><th>Cloth</th></tr></tbody></table>57 Armor<br>+18 Intellect<br>+10 Spirit<br>+11 Stamina<br>+10 Fire Resistance<br>Durability 35 / 35<br>Classes: Mage<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=9343" class="q2">Increases damage and healing done by magical spells and effects by up to 14.</a></span><br><span class="q"><a href="?itemset=201" class="q">Arcanist Regalia</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16802">Arcanist Belt</a></span><br><span><a href="?item=16799">Arcanist Bindings</a></span><br><span><a href="?item=16795">Arcanist Crown</a></span><br><span><a href="?item=16800">Arcanist Boots</a></span><br><span><a href="?item=16801">Arcanist Gloves</a></span><br><span><a href="?item=16796">Arcanist Leggings</a></span><br><span><a href="?item=16797">Arcanist Mantle</a></span><br><span><a href="?item=16798">Arcanist Robes</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=9346">Increases damage and healing done by magical spells and effects by up to 18.</a></span><br><span>(5) Set: <a href="?spell=26175">Decreases the magical resistances of your spell targets by 10.</a></span><br><span>(8) Set: <a href="?spell=23545">Decreases the threat generated by your spells by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18808,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Gloves of the Hypnotic Flame</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Hands</td><th>Cloth</th></tr></tbody></table>67 Armor<br>+19 Intellect<br>+18 Stamina<br>+8 Spirit<br>Durability 35 / 35<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=17747" class="q2">Increases damage done by Fire spells and effects by up to 23.</a></span><br><span class="q2">Equip: <a href="?spell=9415" class="q2">Increases damage and healing done by magical spells and effects by up to 9.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
